pan,genome id,genome size,path_id,length
simulated,19,25,0,2
simulated,19,25,1,2
simulated,19,25,2,13
simulated,19,25,3,6
simulated,19,25,4,2
simulated,20,25,0,5
simulated,20,25,1,2
simulated,20,25,2,2
simulated,20,25,3,2
simulated,20,25,4,2
simulated,20,25,5,3
simulated,20,25,6,2
simulated,20,25,7,2
simulated,20,25,8,5
simulated,26,25,0,3
simulated,26,25,1,2
simulated,26,25,2,2
simulated,26,25,3,2
simulated,26,25,4,6
simulated,26,25,5,3
simulated,26,25,6,3
simulated,26,25,7,4
simulated,28,25,0,5
simulated,28,25,1,5
simulated,28,25,2,3
simulated,28,25,3,2
simulated,28,25,4,2
simulated,28,25,5,2
simulated,28,25,6,6
simulated,32,25,0,2
simulated,32,25,1,5
simulated,32,25,2,2
simulated,32,25,3,3
simulated,32,25,4,2
simulated,32,25,5,3
simulated,32,25,6,2
simulated,32,25,7,2
simulated,32,25,8,2
simulated,32,25,9,2
simulated,36,25,0,2
simulated,36,25,1,3
simulated,36,25,2,2
simulated,36,25,3,3
simulated,36,25,4,3
simulated,36,25,5,2
simulated,36,25,6,2
simulated,36,25,7,2
simulated,36,25,8,3
simulated,36,25,9,3
simulated,44,25,0,2
simulated,44,25,1,2
simulated,44,25,2,8
simulated,44,25,3,2
simulated,44,25,4,2
simulated,44,25,5,6
simulated,44,25,6,3
simulated,49,25,0,4
simulated,49,25,1,2
simulated,49,25,2,2
simulated,49,25,3,2
simulated,49,25,4,4
simulated,49,25,5,2
simulated,49,25,6,2
simulated,49,25,7,5
simulated,49,25,8,2
simulated,50,25,0,2
simulated,50,25,1,4
simulated,50,25,2,4
simulated,50,25,3,5
simulated,50,25,4,2
simulated,50,25,5,3
simulated,50,25,6,2
simulated,50,25,7,3
simulated,52,25,0,2
simulated,52,25,1,2
simulated,52,25,2,2
simulated,52,25,3,5
simulated,52,25,4,7
simulated,52,25,5,2
simulated,52,25,6,3
simulated,52,25,7,2
simulated,54,25,0,2
simulated,54,25,1,4
simulated,54,25,2,9
simulated,54,25,3,4
simulated,54,25,4,4
simulated,54,25,5,2
simulated,57,25,0,4
simulated,57,25,1,2
simulated,57,25,2,3
simulated,57,25,3,7
simulated,57,25,4,3
simulated,57,25,5,2
simulated,57,25,6,4
simulated,58,25,0,2
simulated,58,25,1,7
simulated,58,25,2,4
simulated,58,25,3,2
simulated,58,25,4,6
simulated,58,25,5,4
simulated,60,25,0,2
simulated,60,25,1,3
simulated,60,25,2,8
simulated,60,25,3,2
simulated,60,25,4,6
simulated,60,25,5,4
simulated,62,25,0,6
simulated,62,25,1,8
simulated,62,25,2,2
simulated,62,25,3,4
simulated,62,25,4,3
simulated,62,25,5,2
simulated,64,25,0,2
simulated,64,25,1,3
simulated,64,25,2,5
simulated,64,25,3,4
simulated,64,25,4,3
simulated,64,25,5,4
simulated,64,25,6,2
simulated,64,25,7,2
simulated,65,25,0,2
simulated,65,25,1,3
simulated,65,25,2,3
simulated,65,25,3,3
simulated,65,25,4,2
simulated,65,25,5,3
simulated,65,25,6,2
simulated,65,25,7,2
simulated,65,25,8,3
simulated,65,25,9,2
simulated,66,25,0,3
simulated,66,25,1,2
simulated,66,25,2,2
simulated,66,25,3,2
simulated,66,25,4,3
simulated,66,25,5,3
simulated,66,25,6,2
simulated,66,25,7,3
simulated,66,25,8,3
simulated,66,25,9,2
simulated,68,25,0,2
simulated,68,25,1,2
simulated,68,25,2,2
simulated,68,25,3,3
simulated,68,25,4,3
simulated,68,25,5,6
simulated,68,25,6,5
simulated,68,25,7,2
simulated,70,25,0,3
simulated,70,25,1,2
simulated,70,25,2,6
simulated,70,25,3,2
simulated,70,25,4,3
simulated,70,25,5,2
simulated,70,25,6,2
simulated,70,25,7,3
simulated,70,25,8,2
simulated,74,25,0,2
simulated,74,25,1,13
simulated,74,25,2,8
simulated,74,25,3,2
simulated,76,25,0,6
simulated,76,25,1,3
simulated,76,25,2,2
simulated,76,25,3,3
simulated,76,25,4,2
simulated,76,25,5,2
simulated,76,25,6,2
simulated,76,25,7,2
simulated,76,25,8,3
simulated,80,25,0,5
simulated,80,25,1,6
simulated,80,25,2,2
simulated,80,25,3,8
simulated,80,25,4,2
simulated,80,25,5,2
simulated,81,25,0,2
simulated,81,25,1,4
simulated,81,25,2,2
simulated,81,25,3,3
simulated,81,25,4,2
simulated,81,25,5,2
simulated,81,25,6,4
simulated,81,25,7,2
simulated,81,25,8,4
simulated,82,25,0,2
simulated,82,25,1,4
simulated,82,25,2,2
simulated,82,25,3,7
simulated,82,25,4,2
simulated,82,25,5,2
simulated,82,25,6,6
simulated,84,25,0,2
simulated,84,25,1,2
simulated,84,25,2,2
simulated,84,25,3,4
